product_name,product_price,product_link
"Samsung Galaxy A15 6.6"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx - Bleu Noir",1699.0,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-4gb-ram-128gb-rom-50-mpx-bleu-noir-65591058.html
Samsung Galaxy S23 Plus 8Go Ram 256 Go Rom - Cream,9799.0,https://www.jumia.ma/samsung-galaxy-s23-plus-8go-ram-256-go-rom-cream-64721419.html
"Samsung Galaxy S23FE - 6.4"" - 8GB + 256GB - Graphite",6399.0,https://www.jumia.ma/samsung-galaxy-s23fe-6.4-8gb-256gb-graphite-64158923.html
Samsung Galaxy A73 5G - 6.5'' - (8GB - 256GB) -64MP+12MP+5MP+/32MP,5680.0,https://www.jumia.ma/samsung-galaxy-a73-5g-6.5-8gb-256gb-64mp12mp5mp32mp-62123635.html
"Samsung Galaxy Z Fold 3 - 7,6"" - 512 GB + 12 GB - Noir",8699.0,https://www.jumia.ma/samsung-galaxy-z-fold-3-76-512-gb-12-gb-noir-64211716.html
Samsung Galaxy A04S - 4G - 6.5’’- 4Go / 128Go - 50MP - 5000mAh - Noir + Écouteur + Watch,1799.0,https://www.jumia.ma/galaxy-a04s-4g-6.5-4go-128go-50mp-5000mah-noir-ecouteur-watch-samsung-mpg1400080.html
Samsung Galaxy A73 5G - 6.5'' - (8GB - 256GB) -64MP+12MP+5MP+/32MP,5900.0,https://www.jumia.ma/samsung-galaxy-a73-5g-6.5-8gb-256gb-64mp12mp5mp32mp-62123418.html
Samsung Galaxy A15 - 4G + 128GB - Jaune,1699.0,https://www.jumia.ma/samsung-galaxy-a15-4g-128gb-jaune-64585521.html
Samsung Galaxy S23 Ultra 12 Go Ram + 256 Go Rom - Cream,11219.0,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-cream-64723543.html
Samsung Galaxy S23 Ultra 12 Go Ram + 256 Go Rom - Phantom Black,11119.0,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-phantom-black-64723530.html
"Samsung Galaxy A25 - 6.3"" 6GB+128GB - Noir",2749.0,https://www.jumia.ma/samsung-galaxy-a25-6.3-6gb128gb-noir-64720005.html
"Samsung Galaxy A15 - 6.5"" – 8G + 256GB - Jaune",2189.0,https://www.jumia.ma/samsung-galaxy-a15-6.5-8g-256gb-jaune-64720017.html
"Samsung Galaxy A15 6.6"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx -  Bleu Noir",1690.0,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-4gb-ram-128gb-rom-50-mpx-bleu-noir-64940000.html
"Samsung Galaxy A34 5G 6,6"" - 8GB + 128GB - Awesome Lime",2950.0,https://www.jumia.ma/samsung-galaxy-a34-5g-66-8gb-128gb-awesome-lime-62029431.html
Samsung Galaxy S24 Ultra SM-S928B Titanium Gris (12Go / 256 Go) Dynamic AMOLED 2x - Neuf,12899.0,https://www.jumia.ma/samsung-galaxy-s24-ultra-sm-s928b-titanium-gris-12go-256-go-dynamic-amoled-2x-neuf-64722281.html
"Samsung A15 6.5"" (4GB - 128GB) Amoled 90Hz - Helio G99 - 5000 mAh - Light Blue",1859.0,https://www.jumia.ma/samsung-a15-6.5-4gb-128gb-amoled-90hz-helio-g99-5000-mah-light-blue-64735166.html
Samsung Galaxy A34 5G - 6.6'' - (8GB - 256GB)  -50MP+12MP+5MP+/32MP - Noir,3190.0,https://www.jumia.ma/samsung-galaxy-a34-5g-6.6-8gb-256gb-50mp12mp5mp32mp-noir-65378840.html
Samsung Galaxy S24 Ultra SM-S928B Titanium Gris (12Go / 512 Go) Dynamic AMOLED 2x - Neuf,14800.0,https://www.jumia.ma/samsung-galaxy-s24-ultra-sm-s928b-titanium-gris-12go-512-go-dynamic-amoled-2x-neuf-64720057.html
Samsung Galaxy A53 5G - 6.5'' - (8GB - 256GB)  -64MP+12MP+5MP+/32MP - Noir,3399.0,https://www.jumia.ma/samsung-galaxy-a53-5g-6.5-8gb-256gb-64mp12mp5mp32mp-noir-59795890.html
Samsung Galaxy A14 - 6.6'' - LTE - 6GB + 128GB - 50 Mpx - Silver,1938.0,https://www.jumia.ma/samsung-galaxy-a14-6.6-lte-6gb-128gb-50-mpx-silver-63964450.html
"Samsung A15 6.5"" (4GB - 128GB) Amoled 90Hz - Helio G99 - 5000 mAh - Noir",1840.0,https://www.jumia.ma/samsung-a15-6.5-4gb-128gb-amoled-90hz-helio-g99-5000-mah-noir-64735167.html
"Samsung Galaxy A13  (4G Ram  64G Rom) 6.5""  5000 mAh - 50MP - Dual Sim-Blanc",1740.0,https://www.jumia.ma/samsung-galaxy-a13-4g-ram-64g-rom-6.5-5000-mah-50mp-dual-sim-blanc-62116879.html
Samsung Galaxy A54 5G - 6.5'' - (8GB - 256GB) -50MP+12MP+5MP+/32MP - Noir,4480.0,https://www.jumia.ma/samsung-galaxy-a54-5g-6.5-8gb-256gb-50mp12mp5mp32mp-noir-65127535.html
"Samsung Galaxy A23 6.6"" 4G LTE (6GB RAM + 128GB ROM) - 50 Mpx - NOIR",2300.0,https://www.jumia.ma/samsung-galaxy-a23-6.6-4g-lte-6gb-ram-128gb-rom-50-mpx-noir-65551012.html
Samsung Galaxy A04s  Rom 64GB RAM 4GB,1420.0,https://www.jumia.ma/samsung-galaxy-a04s-rom-64gb-ram-4gb-65328995.html
"Samsung Galaxy S23+SM-S916B Noir-8Go/256Go-Infinity-O Dynamic AMOLED-6.6""-Remis à Neuf",7999.0,https://www.jumia.ma/samsung-galaxy-s23sm-s916b-noir-8go256go-infinity-o-dynamic-amoled-6.6-remis-a-neuf-64722277.html
Samsung Galaxy A04s,1400.0,https://www.jumia.ma/samsung-galaxy-a04s-65232227.html
Samsung S24 Galaxy 12GB+ 512 GB Dual Sim - AMBER YELLOW (SM-S926BZYCMWD),16257.0,https://www.jumia.ma/samsung-s24-galaxy-12gb-512-gb-dual-sim-amber-yellow-sm-s926bzycmwd-65151200.html
Samsung Galaxy A54 - 6.4” FHD+ - 8GB + 256GB - 5000 mAh - Awesome Lime,4170.0,https://www.jumia.ma/samsung-galaxy-a54-6.4-fhd-8gb-256gb-5000-mah-awesome-lime-65127534.html
Samsung Galaxy A54 5G - 6.5'' - (8GB - 128GB) -50MP+12MP+5MP+/32MP -Awesome Lime,3870.0,https://www.jumia.ma/samsung-galaxy-a54-5g-6.5-8gb-128gb-50mp12mp5mp32mp-awesome-lime-65127533.html
"Samsung Galaxy A24 6.6"" 4G LTE (8GB RAM + 128GB ROM) - 50 Mpx - Vert",2650.0,https://www.jumia.ma/samsung-galaxy-a24-6.6-4g-lte-8gb-ram-128gb-rom-50-mpx-vert-63599506.html
"Samsung Galaxy A15 6.6"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx - Bleu Noir",1699.0,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-4gb-ram-128gb-rom-50-mpx-bleu-noir-65591060.html
"Samsung Galaxy A05 6.7"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx - Vert",1350.0,https://www.jumia.ma/samsung-galaxy-a05-6.7-4g-lte-4gb-ram-128gb-rom-50-mpx-vert-64541174.html
Samsung Galaxy A35 5G - 6.6'' - (8GB - 128 GB)  -50MP+12MP+5MP+/32MP - Noir,3590.0,https://www.jumia.ma/samsung-galaxy-a35-5g-6.6-8gb-128-gb-50mp12mp5mp32mp-noir-65593840.html
"Samsung A05 - 6.7"" - 4GB + 128GB - Silver",1399.0,https://www.jumia.ma/samsung-a05-6.7-4gb-128gb-silver-65429802.html
Samsung S24 Galaxy 12GB+ 512 GB Dual Sim - Marble Gray (SM-S926BZACMWD),16257.0,https://www.jumia.ma/samsung-s24-galaxy-12gb-512-gb-dual-sim-marble-gray-sm-s926bzacmwd-65143454.html
Samsung Copper Galaxy A04s Rom 128GB RAM 4GB,1649.0,https://www.jumia.ma/samsung-copper-galaxy-a04s-rom-128gb-ram-4gb-65549531.html
Samsung Galaxy A04s  Rom 64GB RAM 4GB Noir,1420.0,https://www.jumia.ma/samsung-galaxy-a04s-rom-64gb-ram-4gb-noir-65328978.html
"Samsung Galaxy A24 6.6"" 4G LTE (8GB RAM + 128GB ROM) - 50 Mpx - SILVER",2580.0,https://www.jumia.ma/samsung-galaxy-a24-6.6-4g-lte-8gb-ram-128gb-rom-50-mpx-silver-63599507.html
"Samsung Galaxy Z Fold 3 - 7,6"" - 256 GB + 12 GB - Silver",7496.0,https://www.jumia.ma/samsung-galaxy-z-fold-3-76-256-gb-12-gb-silver-64211715.html
Samsung Galaxy A54 5G 8+256GB Lime (Dual Sim) (SM-A546ELGDMWD),6354.0,https://www.jumia.ma/samsung-galaxy-a54-5g-8256gb-lime-dual-sim-sm-a546elgdmwd-65143462.html
Samsung Galaxy Z Fold 5 12+256GB Phantom Black (Dual Sim) (SM-F946BZKDMWD),20415.0,https://www.jumia.ma/samsung-galaxy-z-fold-5-12256gb-phantom-black-dual-sim-sm-f946bzkdmwd-65143456.html
"Samsung Galaxy Z Flip5 - 6.7"" - 8GB + 256GB - Cream",9199.0,https://www.jumia.ma/samsung-galaxy-z-flip5-6.7-8gb-256gb-cream-64155105.html
Samsung Galaxy A05 4G Dual Sim 64GB,1499.0,https://www.jumia.ma/samsung-galaxy-a05-4g-dual-sim-64gb-65419112.html
"Samsung A05 6.7"" (128GB - 4GB) IPS LCD - 5000 mAh - 50MP- Green",1449.0,https://www.jumia.ma/samsung-a05-6.7-128gb-4gb-ips-lcd-5000-mah-50mp-green-64881533.html
"Samsung A05 6.7"" (128GB - 4GB) IPS LCD - 5000 mAh - 50MP- Blanc",1449.0,https://www.jumia.ma/samsung-a05-6.7-128gb-4gb-ips-lcd-5000-mah-50mp-blanc-65127539.html
"Samsung Galaxy Z Flip5 - 6.7"" - 8GB + 256GB - Graphite",11990.0,https://www.jumia.ma/samsung-galaxy-z-flip5-6.7-8gb-256gb-graphite-64155106.html
Samsung Galaxy A53 5G - 6.5'' - (8GB - 256GB) -64MP+12MP+5MP+/32MP - ROSE,4870.0,https://www.jumia.ma/6.5-a53-5g-64-mpx-8gb-ram-128gb-rom-android-peach-orange-samsung-mpg1400093.html
"Samsung Galaxy A35 - 6.6"" – 8 GB RAM + 256 GB ROM - Jaune",4439.0,https://www.jumia.ma/samsung-galaxy-a35-6.6-8-gb-ram-256-gb-rom-jaune-65112884.html
Samsung Galaxy Z Flip 6 Silver Shadow 6.7'' 256Go (SM-F741BZSAMWD),19985.0,https://www.jumia.ma/samsung-galaxy-z-flip-6-silver-shadow-6.7-256go-sm-f741bzsamwd-65574583.html
Samsung Galaxy A04s  Rom 64GB RAM 4GB Blanc,1420.0,https://www.jumia.ma/samsung-galaxy-a04s-rom-64gb-ram-4gb-blanc-65312627.html
"Samsung Galaxy A03 (4G Ram 128G Rom) 6.5""-5000 mAh-48MP-Dual Sim-Rouge",1690.0,https://www.jumia.ma/galaxy-a03-4g-ram-64g-rom-6.5-5000-mah-48mp-dual-sim-rouge-samsung-mpg1395247.html
"Samsung Galaxy A35 - 6.6"" - 8GB RAM + 256GB ROM - Noir",4399.0,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-noir-65291280.html
Samsung Galaxy Z Flip 6 Bleu 6.7'' 256Go (SM-F741BLBAMWD),15779.0,https://www.jumia.ma/samsung-galaxy-z-flip-6-bleu-6.7-256go-sm-f741blbamwd-65574586.html
"Samsung Galaxy A15 6.6"" 4G LTE (8GB RAM + 256 GB ROM) - 50 Mpx - Jaune",2300.0,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-8gb-ram-256-gb-rom-50-mpx-jaune-65557438.html
Samsung Galaxy A53 5G - 6.5'' - (8GB - 256GB) -64MP+12MP+5MP+/32MP - Bleu,4870.0,https://www.jumia.ma/samsung-galaxy-a53-5g-6.5-8gb-256gb-64mp12mp5mp32mp-bleu-62123415.html
Samsung Galaxy A73 5G - 6.5'' - (8GB - 256GB) -64MP+12MP+5MP+/32MP,5900.0,https://www.jumia.ma/samsung-galaxy-a73-5g-6.5-8gb-256gb-64mp12mp5mp32mp-62123490.html
"Samsung Galaxy Z Fold 3 - 7,6"" - 256 GB + 12 GB - Noir",7496.0,https://www.jumia.ma/samsung-galaxy-z-fold-3-76-256-gb-12-gb-noir-64211714.html
"Samsung Galaxy A25 - 6.3"" 8GB+256GB - Bleu",3999.0,https://www.jumia.ma/samsung-galaxy-a25-6.3-8gb256gb-bleu-64720004.html
Samsung S24 Galaxy 12GB+ 512 GB Dual Sim - Onyx Black (SM-S926BZKCMWD),16256.0,https://www.jumia.ma/samsung-s24-galaxy-12gb-512-gb-dual-sim-onyx-black-sm-s926bzkcmwd-65150878.html
Samsung Galaxy A14 6.6'' LTE - 4GB + 128GB 50 Mpx - SILVER,1880.0,https://www.jumia.ma/samsung-galaxy-a14-6.6-lte-4gb-128gb-50-mpx-silver-65142561.html
Samsung Galaxy A35 5G - 6.6'' - (8GB - 256 GB)  -50MP+12MP+5MP+/32MP - Noir,4090.0,https://www.jumia.ma/samsung-galaxy-a35-5g-6.6-8gb-256-gb-50mp12mp5mp32mp-noir-65296541.html
"Samsung Galaxy A03  (4G Ram  64G Rom) 6.5""  5000 mAh - 48MP - Dual Sim-Bleu",1440.0,https://www.jumia.ma/galaxy-a03-4g-ram-64g-rom-6.5-5000-mah-48mp-dual-sim-bleu-samsung-mpg1395258.html
Samsung Galaxy S23 Plus 8Go Ram 256 Go Rom - Lavender,9799.0,https://www.jumia.ma/samsung-galaxy-s23-plus-8go-ram-256-go-rom-lavender-64721415.html
Samsung Galaxy Flip 5 5G (Dual Sim-256 GB) (SM-F731BZAAMWD),16844.0,https://www.jumia.ma/samsung-galaxy-flip-5-5g-dual-sim-256-gb-sm-f731bzaamwd-65151205.html
Samsung Galaxy Z Fold 6 Navy 7.6'' Snapdragon 1To (SM-F956BDBHMWD),39287.0,https://www.jumia.ma/samsung-galaxy-z-fold-6-navy-7.6-snapdragon-1to-sm-f956bdbhmwd-65556988.html
Samsung Galaxy A3 - 4G - 16 Go - Android 4.4 – Or,2749.0,https://www.jumia.ma/galaxy-a3-4g-16-go-android-4.4-or-samsung-mpg1965.html
Samsung Galaxy Flip 5 5G (Dual Sim-256 GB) (SM-F731BLGAMWD),16423.0,https://www.jumia.ma/samsung-galaxy-flip-5-5g-dual-sim-256-gb-sm-f731blgamwd-65143491.html
"Samsung Galaxy A35 - 6.6"" - 8GB RAM + 256GB ROM - Violet",4999.0,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-violet-64939176.html
Samsung Galaxy A04s 128 GB (SM-A047FZKHMWD),2108.0,https://www.jumia.ma/samsung-galaxy-a04s-128-gb-sm-a047fzkhmwd-65143442.html
Samsung Galaxy A14 6.6'' LTE - 4GB + 128GB 50 Mpx -  GREEN,1880.0,https://www.jumia.ma/samsung-galaxy-a14-6.6-lte-4gb-128gb-50-mpx-green-65142555.html
Samsung Galaxy A05 4G Dual Sim 64GB,1499.0,https://www.jumia.ma/samsung-galaxy-a05-4g-dual-sim-64gb-65419158.html
Samsung Galaxy A54 5G (Dual Sim) (SM-A546ELGCMWD),6017.0,https://www.jumia.ma/samsung-galaxy-a54-5g-dual-sim-sm-a546elgcmwd-65151199.html
Samsung Galaxy A54 5G - 6.5'' - (8GB - 256GB) -50MP+12MP+5MP+/32MP -White,4270.0,https://www.jumia.ma/samsung-galaxy-a54-5g-6.5-8gb-256gb-50mp12mp5mp32mp-white-65142556.html
Samsung Galaxy A55 5G - 6.5''-(8GB - 256GB)-50MP+12MP+5MP+/32MP- Jaune,5200.0,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8gb-256gb-50mp12mp5mp32mp-jaune-65470484.html
"Samsung Galaxy A24 6.6"" 4G LTE (8GB RAM + 128GB ROM) - 50 Mpx - Noir",2690.0,https://www.jumia.ma/samsung-galaxy-a24-6.6-4g-lte-8gb-ram-128gb-rom-50-mpx-noir-64470990.html
"Samsung Smartphone A55 Awesome Citron 6,6"" Octa Core 8Go 256Go Android 5G (SM-A556EZYWMWD)",6239.0,https://www.jumia.ma/samsung-smartphone-a55-awesome-citron-66-octa-core-8go-256go-android-5g-sm-a556ezywmwd-65151410.html
Samsung S24 Galaxy 12GB+ 512 GB Dual Sim - Cobalt Violet (SM-S926BZVCMWD),16256.0,https://www.jumia.ma/samsung-s24-galaxy-12gb-512-gb-dual-sim-cobalt-violet-sm-s926bzvcmwd-65150876.html
Samsung Galaxy A05 4G Dual Sim 64GB,1499.0,https://www.jumia.ma/samsung-galaxy-a05-4g-dual-sim-64gb-65419125.html
"Samsung Galaxy A35 - 6.6"" - 8GB RAM + 256GB ROM - Bleu",4999.0,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-bleu-64939175.html
"Samsung Galaxy A25 5G  6.3"" (8GB RAM + 256GB ROM) - 50 Mpx - Jaune",3550.0,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-8gb-ram-256gb-rom-50-mpx-jaune-64765999.html
Samsung Galaxy S24+ 5G Dual Sim 12GB / 256 GB (SM-S926BZABMWD),14631.0,https://www.jumia.ma/samsung-galaxy-s24-5g-dual-sim-12gb-256-gb-sm-s926bzabmwd-65143437.html
Samsung Galaxy Z Flip 6 Bleu 6.7'' 512Go (SM-F741BLBEMWD),22053.0,https://www.jumia.ma/samsung-galaxy-z-flip-6-bleu-6.7-512go-sm-f741blbemwd-65556078.html
"Samsung A05s 6.7"" (4GB - 128GB) IPS LCD - Snapdragon 680 - 5000 mAh - 50MP- Noir",1649.0,https://www.jumia.ma/samsung-a05s-6.7-4gb-128gb-ips-lcd-snapdragon-680-5000-mah-50mp-noir-64735161.html
Samsung Galaxy A35 5G - 6.6'' - (8GB - 256 GB)  -50MP+12MP+5MP+/32MP - ICE BLEU,4390.0,https://www.jumia.ma/samsung-galaxy-a35-5g-6.6-8gb-256-gb-50mp12mp5mp32mp-ice-bleu-65296250.html
"Samsung Smartphone A55 Awesome Navy 6,6"" Octa Core 8Go 256Go Android 5G (SM-A556EZKWMWD)",6239.0,https://www.jumia.ma/samsung-smartphone-a55-awesome-navy-66-octa-core-8go-256go-android-5g-sm-a556ezkwmwd-65151411.html
"Samsung Galaxy A25 5G  6.3"" (6GB RAM + 128GB ROM) - 50 Mpx - Jaune",2890.0,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-6gb-ram-128gb-rom-50-mpx-jaune-64765998.html
"Samsung Galaxy A25 5G  6.3"" (8GB RAM + 256 GB ROM) - 50 Mpx - Noir",3450.0,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-8gb-ram-256-gb-rom-50-mpx-noir-64766000.html
"Samsung Galaxy A14 6.6"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx - Noir",1980.0,https://www.jumia.ma/samsung-galaxy-a14-6.6-4g-lte-4gb-ram-128gb-rom-50-mpx-noir-64727942.html
"Samsung Galaxy A35 - 6.6"" - 8GB RAM + 256GB ROM - Jaune",4999.0,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-jaune-64939178.html
Samsung Galaxy Z Fold 6 Silver Shadow 7.6 Snapdragon8 12Go 512Go 5G (SM-F956BZSGMWD),35801.0,https://www.jumia.ma/samsung-galaxy-z-fold-6-silver-shadow-7.6-snapdragon8-12go-512go-5g-sm-f956bzsgmwd-65467091.html
"Samsung Smartphone A35 Awesome Iceblue 6.6"" Octa Core 8Go 256Go Android 5G (SM-A356ELBVMWD)",5416.0,https://www.jumia.ma/samsung-smartphone-a35-awesome-iceblue-6.6-octa-core-8go-256go-android-5g-sm-a356elbvmwd-65151425.html
Samsung Galaxy A53 - 5G - 64 Mpx - 6Gb RAM 128Gb ROM - Android - Noir [ remis a neuf ],2373.0,https://www.jumia.ma/samsung-galaxy-a53-5g-64-mpx-6gb-ram-128gb-rom-android-noir-remis-a-neuf-63339576.html
"Samsung Galaxy A25 - 6.3"" 8GB+256GB - Noir",3999.0,https://www.jumia.ma/samsung-galaxy-a25-6.3-8gb256gb-noir-64720002.html
Samsung Galaxy A54 5G 8+256GB white (Dual Sim) (SM-A546EZWDMWD),4753.0,https://www.jumia.ma/samsung-galaxy-a54-5g-8256gb-white-dual-sim-sm-a546ezwdmwd-65151346.html
"Samsung A05 6.7"" (128GB - 6GB) IPS LCD - 5000 mAh - 50MP- Blanc",1699.0,https://www.jumia.ma/samsung-a05-6.7-128gb-6gb-ips-lcd-5000-mah-50mp-blanc-64881534.html
"Samsung Smartphone A55 Génial Lilas 6,6"" Octa Core 8Go 256Go Android 5G (SM-A556ELVWMWD)",6239.0,https://www.jumia.ma/samsung-smartphone-a55-genial-lilas-66-octa-core-8go-256go-android-5g-sm-a556elvwmwd-65144827.html
Samsung &Eacute;tui portefeuille Smart V pour  Galaxy S24 Noir ( EF-ZS921CBEGWW),574.0,https://www.jumia.ma/samsung-eacutetui-portefeuille-smart-v-pour-galaxy-s24-noir-ef-zs921cbegww-65386928.html
Samsung Galaxy A04S - 4G - 6.5’’- 4Go / 128Go - 50MP - 5000mAh - Blanc,1799.0,https://www.jumia.ma/samsung-galaxy-a04s-4g-6.5-4go-128go-50mp-5000mah-blanc-64220916.html
"Samsung Smartphone A35 Awesome Lilac 6.6"" Octa Core 8Go 256Go Android 5G DS (SM-A356ELVVMWD)",5416.0,https://www.jumia.ma/samsung-smartphone-a35-awesome-lilac-6.6-octa-core-8go-256go-android-5g-ds-sm-a356elvvmwd-65144826.html
Samsung Galaxy Z Fold 6 Silver Shadow 7.6'' Snapdragon 1To (SM-F956BZSHMWD),39976.0,https://www.jumia.ma/samsung-galaxy-z-fold-6-silver-shadow-7.6-snapdragon-1to-sm-f956bzshmwd-65557005.html
Samsung Galaxy A04S - 4G - 6.5’’- 4Go / 128Go - 50MP - 5000mAh - Pink,1799.0,https://www.jumia.ma/samsung-galaxy-a04s-4g-6.5-4go-128go-50mp-5000mah-pink-64220914.html
Samsung Galaxy A04s Copper Rom 128GB RAM 4GB,1699.0,https://www.jumia.ma/samsung-galaxy-a04s-copper-rom-128gb-ram-4gb-65328977.html
"Samsung Galaxy M53 5G - 6.7"" - 108 Mpx - 8GB RAM - 256GB ROM  - Dark Bleu",3830.0,https://www.jumia.ma/samsung-galaxy-m53-5g-6.7-108-mpx-8gb-ram-256gb-rom-dark-bleu-65598478.html
Samsung &Eacute;tui Smart View avec porte-carte Galaxy S24+ (EF-ZS926CBEGWW),574.0,https://www.jumia.ma/samsung-eacutetui-smart-view-avec-porte-carte-galaxy-s24-ef-zs926cbegww-65386926.html
Samsung  Galaxy Z Fold 6 Pink Shadow 7.6 Snapdragon8 12Go 512Go 5G (SM-F956BLIGMWD),35771.0,https://www.jumia.ma/samsung-galaxy-z-fold-6-pink-shadow-7.6-snapdragon8-12go-512go-5g-sm-f956bligmwd-65467094.html
Samsung Galaxy Flip 5 5G (Dual Sim-256 GB) (SM-F731BZEAMWD),11817.0,https://www.jumia.ma/samsung-galaxy-flip-5-5g-dual-sim-256-gb-sm-f731bzeamwd-65151204.html
"Samsung Smartphone A35 Awesome Navy 6.6"" Octa Core 8Go 256Go Android 5G DS (SM-A356EZKVMWD)",5416.0,https://www.jumia.ma/samsung-smartphone-a35-awesome-navy-6.6-octa-core-8go-256go-android-5g-ds-sm-a356ezkvmwd-65144834.html
Samsung Galaxy Z Flip 6 Menthe 6.7'' 512Go (SM-F741BLGEMWD),22053.0,https://www.jumia.ma/samsung-galaxy-z-flip-6-menthe-6.7-512go-sm-f741blgemwd-65556079.html
Samsung Galaxy Z Flip 6 Jaune 6.7'' 256Go (SM-F741BZYAMWD),15779.0,https://www.jumia.ma/samsung-galaxy-z-flip-6-jaune-6.7-256go-sm-f741bzyamwd-65574579.html
"Samsung Smartphone A35 Awesome Lemon 6.6"" Octa Core 8Go 256Go Android 5G (SM-A356EZYVMWD)",6691.0,https://www.jumia.ma/samsung-smartphone-a35-awesome-lemon-6.6-octa-core-8go-256go-android-5g-sm-a356ezyvmwd-65144839.html
Samsung Galaxy Z Fold 6 Navy 7.6'' Snapdragon 256Go (SM-F956BDBDMWD),33082.0,https://www.jumia.ma/samsung-galaxy-z-fold-6-navy-7.6-snapdragon-256go-sm-f956bdbdmwd-65556862.html
Samsung Galaxy A04S - 4G - 6.5’’- 4Go / 64Go - 50MP - 5000mAh - Rose + Écouteur + Watch,1699.0,https://www.jumia.ma/galaxy-a04s-4g-6.5-4go-64go-50mp-5000mah-rose-ecouteur-watch-samsung-mpg1400077.html
Samsung Galaxy A04S - 4G - 6.5’’- 4Go / 64Go - 50MP - 5000mAh - Noir + Écouteur + Watch,1699.0,https://www.jumia.ma/galaxy-a04s-4g-6.5-4go-64go-50mp-5000mah-noir-ecouteur-watch-samsung-mpg1441837.html
Samsung Galaxy Z Flip 6 Jaune 6.7'' 512Go (SM-F741BZYEMWD),17411.0,https://www.jumia.ma/samsung-galaxy-z-flip-6-jaune-6.7-512go-sm-f741bzyemwd-65556080.html
Samsung Galaxy Z Fold 6 Silver Shadow 7.6'' Snapdragon 256Go (SM-F956BZSDMWD),33082.0,https://www.jumia.ma/samsung-galaxy-z-fold-6-silver-shadow-7.6-snapdragon-256go-sm-f956bzsdmwd-65574578.html
Samsung Galaxy Z Flip 6 Menthe 6.7'' 256Go (SM-F741BLGAMWD),19985.0,https://www.jumia.ma/samsung-galaxy-z-flip-6-menthe-6.7-256go-sm-f741blgamwd-65574582.html
"Samsung Galaxy A15 - 6.5"" – 4G + 128GB - Bleu-Black",1669.0,https://www.jumia.ma/samsung-galaxy-a15-6.5-4g-128gb-bleu-black-65612430.html
